sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
102,1776941671632,2026-04-23T10:54:31.632804+00:00,9f919b0315c7,docker-registry-1,1.39,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.5MB / 8.88MB,0B / 13.1MB,56
103,1776941678695,2026-04-23T10:54:38.695225+00:00,9f919b0315c7,docker-registry-1,0.85,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.5MB / 8.89MB,0B / 13.1MB,56
104,1776941685749,2026-04-23T10:54:45.749715+00:00,9f919b0315c7,docker-registry-1,0.89,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.5MB / 8.9MB,0B / 13.1MB,56
105,1776941692797,2026-04-23T10:54:52.797927+00:00,9f919b0315c7,docker-registry-1,1.35,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.5MB / 8.91MB,0B / 13.1MB,56
106,1776941699876,2026-04-23T10:54:59.876741+00:00,9f919b0315c7,docker-registry-1,1.19,5.24,410.4MiB / 7.653GiB,430335590,8217346179,13.6MB / 8.92MB,0B / 13.1MB,56
107,1776941706923,2026-04-23T10:55:06.923482+00:00,9f919b0315c7,docker-registry-1,1.03,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.6MB / 8.93MB,0B / 13.1MB,56
108,1776941713976,2026-04-23T10:55:13.976809+00:00,9f919b0315c7,docker-registry-1,0.59,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.6MB / 8.94MB,0B / 13.1MB,56
109,1776941721046,2026-04-23T10:55:21.046759+00:00,9f919b0315c7,docker-registry-1,0.80,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.6MB / 8.95MB,0B / 13.1MB,56
110,1776941728123,2026-04-23T10:55:28.123048+00:00,9f919b0315c7,docker-registry-1,0.75,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.6MB / 8.96MB,0B / 13.1MB,56
111,1776941735185,2026-04-23T10:55:35.185526+00:00,9f919b0315c7,docker-registry-1,0.75,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.6MB / 8.97MB,0B / 13.1MB,56
