sample_index,timestamp_ms,timestamp_utc,container_id,container_name
32,1776941177326,2026-04-23T10:46:17.326192+00:00,b3ec606673dd,docker-db-1
33,1776941184388,2026-04-23T10:46:24.388617+00:00,2553add0eb44,docker-auth-1
33,1776941184388,2026-04-23T10:46:24.388617+00:00,9f919b0315c7,docker-registry-1
33,1776941184388,2026-04-23T10:46:24.388617+00:00,047bb8dbb031,docker-recommender-1
33,1776941184388,2026-04-23T10:46:24.388617+00:00,9caace330afe,docker-persistence-1
33,1776941184388,2026-04-23T10:46:24.388617+00:00,24025f462381,docker-webui-1
33,1776941184388,2026-04-23T10:46:24.388617+00:00,eaf29550fd31,docker-image-1
33,1776941184388,2026-04-23T10:46:24.388617+00:00,b3ec606673dd,docker-db-1
34,1776941191450,2026-04-23T10:46:31.450412+00:00,2553add0eb44,docker-auth-1
34,1776941191450,2026-04-23T10:46:31.450412+00:00,9f919b0315c7,docker-registry-1
34,1776941191450,2026-04-23T10:46:31.450412+00:00,047bb8dbb031,docker-recommender-1
34,1776941191450,2026-04-23T10:46:31.450412+00:00,9caace330afe,docker-persistence-1
34,1776941191450,2026-04-23T10:46:31.450412+00:00,24025f462381,docker-webui-1
34,1776941191450,2026-04-23T10:46:31.450412+00:00,eaf29550fd31,docker-image-1
34,1776941191450,2026-04-23T10:46:31.450412+00:00,b3ec606673dd,docker-db-1
35,1776941198503,2026-04-23T10:46:38.503451+00:00,2553add0eb44,docker-auth-1
35,1776941198503,2026-04-23T10:46:38.503451+00:00,9f919b0315c7,docker-registry-1
35,1776941198503,2026-04-23T10:46:38.503451+00:00,047bb8dbb031,docker-recommender-1
35,1776941198503,2026-04-23T10:46:38.503451+00:00,9caace330afe,docker-persistence-1
35,1776941198503,2026-04-23T10:46:38.503451+00:00,24025f462381,docker-webui-1
35,1776941198503,2026-04-23T10:46:38.503451+00:00,eaf29550fd31,docker-image-1
35,1776941198503,2026-04-23T10:46:38.503451+00:00,b3ec606673dd,docker-db-1
36,1776941205559,2026-04-23T10:46:45.559047+00:00,2553add0eb44,docker-auth-1
36,1776941205559,2026-04-23T10:46:45.559047+00:00,9f919b0315c7,docker-registry-1
