sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
69,1776941438502,2026-04-23T10:50:38.502625+00:00,047bb8dbb031,docker-recommender-1,5.43,7.32,574MiB / 7.653GiB,601882624,8217346179,5.45MB / 4.82MB,0B / 27.8MB,136
70,1776941445564,2026-04-23T10:50:45.564568+00:00,047bb8dbb031,docker-recommender-1,1.87,7.32,574MiB / 7.653GiB,601882624,8217346179,5.45MB / 4.82MB,0B / 27.8MB,136
71,1776941452635,2026-04-23T10:50:52.635297+00:00,047bb8dbb031,docker-recommender-1,2.61,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.45MB / 4.82MB,0B / 27.8MB,136
72,1776941459697,2026-04-23T10:50:59.697830+00:00,047bb8dbb031,docker-recommender-1,1.92,7.33,574.3MiB / 7.653GiB,602197196,8217346179,5.45MB / 4.82MB,0B / 27.8MB,136
73,1776941466763,2026-04-23T10:51:06.763563+00:00,047bb8dbb031,docker-recommender-1,0.38,7.32,574MiB / 7.653GiB,601882624,8217346179,5.46MB / 4.83MB,0B / 27.8MB,136
74,1776941473824,2026-04-23T10:51:13.824028+00:00,047bb8dbb031,docker-recommender-1,8.59,7.32,574MiB / 7.653GiB,601882624,8217346179,5.46MB / 4.83MB,0B / 27.8MB,136
75,1776941480881,2026-04-23T10:51:20.881383+00:00,047bb8dbb031,docker-recommender-1,1.63,7.33,574MiB / 7.653GiB,601882624,8217346179,5.46MB / 4.84MB,0B / 27.8MB,136
76,1776941487947,2026-04-23T10:51:27.947504+00:00,047bb8dbb031,docker-recommender-1,1.41,7.33,574MiB / 7.653GiB,601882624,8217346179,5.46MB / 4.84MB,0B / 27.9MB,136
77,1776941494995,2026-04-23T10:51:34.995313+00:00,047bb8dbb031,docker-recommender-1,0.72,7.33,574MiB / 7.653GiB,601882624,8217346179,5.47MB / 4.84MB,0B / 27.9MB,136
78,1776941502047,2026-04-23T10:51:42.047847+00:00,047bb8dbb031,docker-recommender-1,0.99,7.32,574MiB / 7.653GiB,601882624,8217346179,5.47MB / 4.84MB,0B / 27.9MB,136
79,1776941509098,2026-04-23T10:51:49.098791+00:00,047bb8dbb031,docker-recommender-1,0.20,7.33,574MiB / 7.653GiB,601882624,8217346179,5.47MB / 4.85MB,0B / 27.9MB,136
80,1776941516158,2026-04-23T10:51:56.158137+00:00,047bb8dbb031,docker-recommender-1,1.41,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.47MB / 4.85MB,0B / 27.9MB,136
81,1776941523231,2026-04-23T10:52:03.231971+00:00,047bb8dbb031,docker-recommender-1,4.29,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.47MB / 4.85MB,0B / 27.9MB,136
82,1776941530292,2026-04-23T10:52:10.292538+00:00,047bb8dbb031,docker-recommender-1,1.58,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.48MB / 4.86MB,0B / 27.9MB,136
83,1776941537356,2026-04-23T10:52:17.356811+00:00,047bb8dbb031,docker-recommender-1,2.13,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.48MB / 4.86MB,0B / 27.9MB,136
84,1776941544422,2026-04-23T10:52:24.422236+00:00,047bb8dbb031,docker-recommender-1,0.99,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.48MB / 4.86MB,0B / 27.9MB,136
85,1776941551474,2026-04-23T10:52:31.474860+00:00,047bb8dbb031,docker-recommender-1,0.23,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.48MB / 4.87MB,0B / 27.9MB,136
86,1776941558537,2026-04-23T10:52:38.537363+00:00,047bb8dbb031,docker-recommender-1,6.36,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.48MB / 4.87MB,0B / 27.9MB,136
87,1776941565612,2026-04-23T10:52:45.612170+00:00,047bb8dbb031,docker-recommender-1,4.89,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.49MB / 4.87MB,0B / 27.9MB,136
88,1776941572690,2026-04-23T10:52:52.690080+00:00,047bb8dbb031,docker-recommender-1,1.24,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.49MB / 4.88MB,0B / 27.9MB,136
89,1776941579746,2026-04-23T10:52:59.746109+00:00,047bb8dbb031,docker-recommender-1,0.72,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.49MB / 4.88MB,0B / 27.9MB,136
90,1776941586822,2026-04-23T10:53:06.822660+00:00,047bb8dbb031,docker-recommender-1,1.85,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.49MB / 4.88MB,0B / 27.9MB,136
91,1776941593896,2026-04-23T10:53:13.896454+00:00,047bb8dbb031,docker-recommender-1,5.22,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.49MB / 4.89MB,0B / 27.9MB,136
92,1776941600975,2026-04-23T10:53:20.975124+00:00,047bb8dbb031,docker-recommender-1,0.77,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.5MB / 4.89MB,0B / 27.9MB,136
93,1776941608062,2026-04-23T10:53:28.062458+00:00,047bb8dbb031,docker-recommender-1,2.86,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.5MB / 4.89MB,0B / 27.9MB,136
94,1776941615114,2026-04-23T10:53:35.114018+00:00,047bb8dbb031,docker-recommender-1,4.17,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.5MB / 4.9MB,0B / 27.9MB,136
95,1776941622183,2026-04-23T10:53:42.183402+00:00,047bb8dbb031,docker-recommender-1,2.72,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.5MB / 4.9MB,0B / 27.9MB,136
96,1776941629238,2026-04-23T10:53:49.238754+00:00,047bb8dbb031,docker-recommender-1,0.80,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.51MB / 4.9MB,0B / 27.9MB,136
97,1776941636287,2026-04-23T10:53:56.287499+00:00,047bb8dbb031,docker-recommender-1,8.18,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.51MB / 4.91MB,0B / 27.9MB,136
98,1776941643352,2026-04-23T10:54:03.352010+00:00,047bb8dbb031,docker-recommender-1,2.09,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.51MB / 4.91MB,0B / 27.9MB,136
99,1776941650412,2026-04-23T10:54:10.412566+00:00,047bb8dbb031,docker-recommender-1,1.26,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.51MB / 4.91MB,0B / 27.9MB,136
100,1776941657486,2026-04-23T10:54:17.486568+00:00,047bb8dbb031,docker-recommender-1,0.39,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.51MB / 4.92MB,0B / 27.9MB,136
101,1776941664572,2026-04-23T10:54:24.572574+00:00,047bb8dbb031,docker-recommender-1,3.89,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.52MB / 4.92MB,0B / 27.9MB,136
102,1776941671632,2026-04-23T10:54:31.632804+00:00,047bb8dbb031,docker-recommender-1,0.56,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.52MB / 4.92MB,0B / 27.9MB,136
103,1776941678695,2026-04-23T10:54:38.695225+00:00,047bb8dbb031,docker-recommender-1,2.48,7.33,574.6MiB / 7.653GiB,602511769,8217346179,5.52MB / 4.93MB,0B / 28MB,136
104,1776941685749,2026-04-23T10:54:45.749715+00:00,047bb8dbb031,docker-recommender-1,3.63,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.52MB / 4.93MB,0B / 28MB,136
105,1776941692797,2026-04-23T10:54:52.797927+00:00,047bb8dbb031,docker-recommender-1,0.98,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.52MB / 4.93MB,0B / 28MB,136
106,1776941699876,2026-04-23T10:54:59.876741+00:00,047bb8dbb031,docker-recommender-1,0.69,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.53MB / 4.94MB,0B / 28MB,136
107,1776941706923,2026-04-23T10:55:06.923482+00:00,047bb8dbb031,docker-recommender-1,2.06,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.53MB / 4.94MB,0B / 28MB,136
108,1776941713976,2026-04-23T10:55:13.976809+00:00,047bb8dbb031,docker-recommender-1,0.70,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.53MB / 4.94MB,0B / 28MB,136
