sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
97,1776941636287,2026-04-23T10:53:56.287499+00:00,2553add0eb44,docker-auth-1,12.46,11.05,865.9MiB / 7.653GiB,907961958,8217346179,55.2MB / 36.9MB,0B / 27.9MB,119
98,1776941643352,2026-04-23T10:54:03.352010+00:00,2553add0eb44,docker-auth-1,16.99,11.05,865.8MiB / 7.653GiB,907857100,8217346179,55.5MB / 37MB,0B / 27.9MB,118
99,1776941650412,2026-04-23T10:54:10.412566+00:00,2553add0eb44,docker-auth-1,14.38,11.05,865.8MiB / 7.653GiB,907857100,8217346179,55.8MB / 37.2MB,0B / 27.9MB,118
100,1776941657486,2026-04-23T10:54:17.486568+00:00,2553add0eb44,docker-auth-1,17.98,11.05,866.1MiB / 7.653GiB,908171673,8217346179,56.2MB / 37.5MB,0B / 27.9MB,118
101,1776941664572,2026-04-23T10:54:24.572574+00:00,2553add0eb44,docker-auth-1,13.15,11.05,865.8MiB / 7.653GiB,907857100,8217346179,56.5MB / 37.7MB,0B / 27.9MB,118
102,1776941671632,2026-04-23T10:54:31.632804+00:00,2553add0eb44,docker-auth-1,10.90,11.05,865.8MiB / 7.653GiB,907857100,8217346179,56.9MB / 37.9MB,0B / 27.9MB,118
103,1776941678695,2026-04-23T10:54:38.695225+00:00,2553add0eb44,docker-auth-1,17.35,11.05,865.9MiB / 7.653GiB,907961958,8217346179,57.3MB / 38.2MB,0B / 27.9MB,118
104,1776941685749,2026-04-23T10:54:45.749715+00:00,2553add0eb44,docker-auth-1,18.89,11.05,865.9MiB / 7.653GiB,907961958,8217346179,57.8MB / 38.5MB,0B / 27.9MB,118
105,1776941692797,2026-04-23T10:54:52.797927+00:00,2553add0eb44,docker-auth-1,13.63,11.05,865.9MiB / 7.653GiB,907961958,8217346179,58.1MB / 38.7MB,0B / 27.9MB,118
106,1776941699876,2026-04-23T10:54:59.876741+00:00,2553add0eb44,docker-auth-1,15.54,11.05,865.9MiB / 7.653GiB,907961958,8217346179,58.4MB / 38.9MB,0B / 27.9MB,118
107,1776941706923,2026-04-23T10:55:06.923482+00:00,2553add0eb44,docker-auth-1,16.88,11.05,865.9MiB / 7.653GiB,907961958,8217346179,58.7MB / 39.1MB,0B / 28MB,118
108,1776941713976,2026-04-23T10:55:13.976809+00:00,2553add0eb44,docker-auth-1,14.78,11.05,865.8MiB / 7.653GiB,907857100,8217346179,59MB / 39.2MB,0B / 28MB,117
109,1776941721046,2026-04-23T10:55:21.046759+00:00,2553add0eb44,docker-auth-1,11.77,11.05,865.8MiB / 7.653GiB,907857100,8217346179,59.2MB / 39.4MB,0B / 28MB,117
110,1776941728123,2026-04-23T10:55:28.123048+00:00,2553add0eb44,docker-auth-1,17.18,11.07,867.8MiB / 7.653GiB,909954252,8217346179,59.5MB / 39.6MB,0B / 28MB,117
111,1776941735185,2026-04-23T10:55:35.185526+00:00,2553add0eb44,docker-auth-1,13.57,11.08,867.9MiB / 7.653GiB,910059110,8217346179,59.8MB / 39.8MB,0B / 28MB,117
112,1776941742236,2026-04-23T10:55:42.236493+00:00,2553add0eb44,docker-auth-1,11.79,11.08,868.2MiB / 7.653GiB,910373683,8217346179,60MB / 39.9MB,0B / 28MB,117
113,1776941749307,2026-04-23T10:55:49.307390+00:00,2553add0eb44,docker-auth-1,21.38,11.09,869MiB / 7.653GiB,911212544,8217346179,60.4MB / 40.2MB,0B / 28MB,117
114,1776941756363,2026-04-23T10:55:56.363076+00:00,2553add0eb44,docker-auth-1,19.62,11.08,868MiB / 7.653GiB,910163968,8217346179,60.8MB / 40.4MB,0B / 28MB,117
115,1776941763413,2026-04-23T10:56:03.413613+00:00,2553add0eb44,docker-auth-1,10.27,11.08,868.1MiB / 7.653GiB,910268825,8217346179,61.1MB / 40.6MB,0B / 28MB,118
116,1776941770469,2026-04-23T10:56:10.470009+00:00,2553add0eb44,docker-auth-1,12.04,11.08,868.3MiB / 7.653GiB,910478540,8217346179,61.4MB / 40.7MB,0B / 28MB,118
117,1776941777538,2026-04-23T10:56:17.538228+00:00,2553add0eb44,docker-auth-1,19.83,11.09,869MiB / 7.653GiB,911212544,8217346179,61.7MB / 41MB,0B / 28MB,118
118,1776941784588,2026-04-23T10:56:24.588978+00:00,2553add0eb44,docker-auth-1,16.97,11.09,869.2MiB / 7.653GiB,911422259,8217346179,62MB / 41.2MB,0B / 28MB,118
119,1776941791656,2026-04-23T10:56:31.656051+00:00,2553add0eb44,docker-auth-1,23.86,11.10,869.9MiB / 7.653GiB,912156262,8217346179,62.6MB / 41.5MB,0B / 28MB,119
120,1776941798717,2026-04-23T10:56:38.717226+00:00,2553add0eb44,docker-auth-1,14.66,11.11,870.4MiB / 7.653GiB,912680550,8217346179,63.1MB / 41.8MB,0B / 28MB,119
